"Year","Group","Type","Stdev","SE","Value","Scale"
2017,"shallow_demersals",NA,2829.10727669026,145.900067656185,28034.3403382623,1.87581363416382e-06
2018,"shallow_demersals",NA,4372.53053945684,225.49604491556,19965.6188252354,1.87581363416382e-06
2019,"shallow_demersals",NA,1866.10516545421,96.2370257701375,19502.2737078811,1.87581363416382e-06
2021,"shallow_demersals",NA,2561.77637604705,132.113529120939,27155.7399939554,1.87581363416382e-06
2022,"shallow_demersals",NA,3276.0018508991,168.946895590023,26317.2086036251,1.87581363416382e-06
2023,"shallow_demersals",NA,2008.56216973928,103.583684815038,22946.1756714399,1.87581363416382e-06
1992,"sharks",NA,1783.35169506937,349.744042029135,2563.53948,1.87581363416382e-06
1994,"sharks",NA,4051.94168185822,436.932108413376,5012.259111,1.87581363416382e-06
1995,"sharks",NA,996.829502547889,128.69013541254,1005.241715,1.87581363416382e-06
1996,"sharks",NA,2266.59210940041,272.865624687641,2803.57266289855,1.87581363416382e-06
1998,"sharks",NA,2106.2984811417,271.92196465346,2124.073467,1.87581363416382e-06
1999,"sharks",NA,1448.70951976692,187.027594784981,2079.507041,1.87581363416382e-06
2000,"sharks",NA,1474.77380182931,191.999195203207,1487.43303661017,1.87581363416382e-06
2002,"sharks",NA,3556.7234206596,333.117669151009,5572.28403235862,1.87581363416382e-06
2003,"sharks",NA,1554.99871396482,165.763419874677,2143.48587705882,1.87581363416382e-06
2004,"sharks",NA,1915.70548057178,306.758381838246,2811.79291538462,1.87581363416382e-06
2005,"sharks",NA,1350.04099470216,164.933758180996,1805.18136378205,1.87581363416382e-06
2006,"sharks",NA,2261.04110135753,274.191508375293,2989.19117675508,1.87581363416382e-06
2010,"sharks",NA,2752.3782072358,209.259440097093,5299.49414160804,1.87581363416382e-06
2011,"sharks",NA,813.944532634864,130.335435310565,824.584782051282,1.87581363416382e-06
2012,"sharks",NA,264.942380680113,34.2039142692875,267.178221,1.87581363416382e-06
2015,"sharks",NA,2175.80325586359,223.232703891244,2581.33032318841,1.87581363416382e-06
2016,"sharks",NA,2554.97739537472,197.12078559187,3030.88515985173,1.87581363416382e-06
2017,"sharks",NA,1301.34732418871,255.215207692308,1327.11908,1.87581363416382e-06
2018,"sharks",NA,741.651956796573,145.449915384615,756.33956,1.87581363416382e-06
2021,"sharks",NA,442.741039523759,86.8286615384615,451.50904,1.87581363416382e-06
2022,"sharks",NA,7075.28521030804,1387.57759044597,7837.74456,1.87581363416382e-06
2023,"sharks",NA,813.870214296369,97.9784600491662,819.832713160206,1.87581363416382e-06
1982,"snails_sea_stars",NA,72966.5082589532,3992.54969616646,1121863.95223455,1.87581363416382e-06
1983,"snails_sea_stars",NA,51256.2193723008,2728.09328777498,922540.505712044,1.87581363416382e-06
1984,"snails_sea_stars",NA,67614.3420000934,3588.59666718539,1067647.6824997,1.87581363416382e-06
1985,"snails_sea_stars",NA,70700.8934086247,3736.65832576557,664395.508874697,1.87581363416382e-06
1986,"snails_sea_stars",NA,38868.5695918308,2065.84116608433,665796.369825965,1.87581363416382e-06
1987,"snails_sea_stars",NA,69414.0156241404,3658.4398485133,1209801.4784089,1.87581363416382e-06
1988,"snails_sea_stars",NA,86736.6232892838,4491.05211662945,1336247.59608345,1.87581363416382e-06
1989,"snails_sea_stars",NA,67066.1311395941,3472.55264023905,1290796.95215071,1.87581363416382e-06
1990,"snails_sea_stars",NA,73646.6156813936,3823.54177454346,1407404.88360992,1.87581363416382e-06
1991,"snails_sea_stars",NA,78474.0376190379,4068.68931507002,1546481.38030429,1.87581363416382e-06
1992,"snails_sea_stars",NA,111007.834524275,5883.40346299139,1341854.29605236,1.87581363416382e-06
1993,"snails_sea_stars",NA,78883.2762188198,4073.51486786358,1359129.92237333,1.87581363416382e-06
1994,"snails_sea_stars",NA,76760.3693493162,3958.61379087785,1353390.26579159,1.87581363416382e-06
1995,"snails_sea_stars",NA,68429.1139471197,3528.96209938616,1366515.0339784,1.87581363416382e-06
1996,"snails_sea_stars",NA,72452.7646866311,3741.44468024009,1219672.56523658,1.87581363416382e-06
1997,"snails_sea_stars",NA,104503.132966708,5389.33758212349,1789581.67069251,1.87581363416382e-06
1998,"snails_sea_stars",NA,62949.3501159227,3250.69046204731,1296083.97334638,1.87581363416382e-06
1999,"snails_sea_stars",NA,51828.6896142764,2683.58782446497,937041.609180109,1.87581363416382e-06
2000,"snails_sea_stars",NA,54524.9011318158,2826.98443168226,1058348.32400194,1.87581363416382e-06
2001,"snails_sea_stars",NA,61631.9725169695,3182.66137536181,1200691.32838841,1.87581363416382e-06
2002,"snails_sea_stars",NA,67751.2971628167,3498.66194127385,1272511.96781871,1.87581363416382e-06
2003,"snails_sea_stars",NA,89529.2765184887,4617.11989816739,1358623.99250901,1.87581363416382e-06
2004,"snails_sea_stars",NA,83169.8256633318,4294.87132934744,1291973.48349383,1.87581363416382e-06
2005,"snails_sea_stars",NA,97403.1795464609,5043.34546445985,1482247.08049948,1.87581363416382e-06
2006,"snails_sea_stars",NA,112459.867098081,5799.67481382007,1423885.76363313,1.87581363416382e-06
2007,"snails_sea_stars",NA,73678.7941725648,3799.69368541559,1291135.90240633,1.87581363416382e-06
2008,"snails_sea_stars",NA,71890.1879878561,3712.39334443583,1282563.20724209,1.87581363416382e-06
2009,"snails_sea_stars",NA,60476.2560329057,3118.82476832627,1180095.07737309,1.87581363416382e-06
2010,"snails_sea_stars",NA,68819.8118705022,3549.11080633846,1283464.82091621,1.87581363416382e-06
2011,"snails_sea_stars",NA,85947.6663657892,4432.41245780186,1371527.88587654,1.87581363416382e-06
2012,"snails_sea_stars",NA,83653.9995439695,4314.12562320868,1411183.60881753,1.87581363416382e-06
2013,"snails_sea_stars",NA,61158.1849435942,3153.99256667238,1256053.77185791,1.87581363416382e-06
2014,"snails_sea_stars",NA,72227.221637042,3724.8345477344,1300010.48431488,1.87581363416382e-06
2015,"snails_sea_stars",NA,89696.6336713043,4625.75068432376,1396530.59700325,1.87581363416382e-06
2016,"snails_sea_stars",NA,91095.8603394362,4697.91029001591,1483420.32414832,1.87581363416382e-06
2017,"snails_sea_stars",NA,92459.4233608556,4768.23068356115,1866303.36250252,1.87581363416382e-06
2018,"snails_sea_stars",NA,86159.6753413022,4443.34598588895,1429034.43124614,1.87581363416382e-06
2019,"snails_sea_stars",NA,91488.6453469513,4718.16663011406,1590394.68000705,1.87581363416382e-06
2021,"snails_sea_stars",NA,119689.727392632,6172.52638958421,1726132.4310134,1.87581363416382e-06
2022,"snails_sea_stars",NA,98041.700798516,5056.11466114686,1769881.56737074,1.87581363416382e-06
2023,"snails_sea_stars",NA,75117.768087668,3873.90309885808,1335018.10621596,1.87581363416382e-06
1982,"squids",NA,44.8095389416329,4.1426433406143,124.944664767898,1.87581363416382e-06
1983,"squids",NA,30.0447255240434,3.29783706373999,94.3167786482759,1.87581363416382e-06
1984,"squids",NA,29.5298930935388,3.20296661405867,99.498041,1.87581363416382e-06
1985,"squids",NA,29.8016207748719,3.23243961921546,65.0177086,1.87581363416382e-06
1986,"squids",NA,35.0885715967554,3.80588995034342,66.4502257627119,1.87581363416382e-06
1987,"squids",NA,16.8761889311907,1.56020421861092,38.9083950831156,1.87581363416382e-06
1988,"squids",NA,59.4611108456578,6.37490022730093,101.179344518519,1.87581363416382e-06
1989,"squids",NA,623.318347468891,67.6083672415974,638.698987457627,1.87581363416382e-06
1990,"squids",NA,5583.71460912359,383.491093818875,5751.02852009533,1.87581363416382e-06
1991,"squids",NA,7.21793582204509,0.732870345709406,11.905271587868,1.87581363416382e-06
1992,"squids",NA,17.0775105368605,1.84151532060061,26.328571,1.87581363416382e-06
1993,"squids",NA,19.9802144420971,2.16715853311952,32.2429224,1.87581363416382e-06
1994,"squids",NA,5.87048513573402,0.633030692235763,7.985842,1.87581363416382e-06
1995,"squids",NA,5.98592910824557,0.649265170960866,14.002598,1.87581363416382e-06
1996,"squids",NA,4.1545917330869,0.450628743354073,5.959437,1.87581363416382e-06
1997,"squids",NA,1266.54353641189,101.404639099701,1297.38364170587,1.87581363416382e-06
1998,"squids",NA,26.9027068731336,2.9009934888092,68.167707,1.87581363416382e-06
1999,"squids",NA,58.8529326817144,5.26396632606129,86.14003155,1.87581363416382e-06
2000,"squids",NA,239.629307210869,17.2937556279898,391.970307260808,1.87581363416382e-06
2001,"squids",NA,109.110920177231,11.7657331094899,313.262593,1.87581363416382e-06
2002,"squids",NA,12.4083695126233,1.34587663957822,33.2573758,1.87581363416382e-06
2003,"squids",NA,18.1357095718353,1.95562385714315,45.639427,1.87581363416382e-06
2004,"squids",NA,7.662064557892,0.831067586189806,19.9558471186441,1.87581363416382e-06
2005,"squids",NA,8.72271865907281,0.951726631452497,13.4906306896552,1.87581363416382e-06
2006,"squids",NA,46.5896134040352,3.74216780122161,56.0609562173913,1.87581363416382e-06
2007,"squids",NA,7.39388559099494,0.797303188025929,10.705699,1.87581363416382e-06
2008,"squids",NA,3.99878599668365,0.431200183469474,7.903239,1.87581363416382e-06
2009,"squids",NA,614.43824574822,66.2565800012864,641.844827,1.87581363416382e-06
2010,"squids",NA,31.2074475641554,3.36518561544377,51.700306,1.87581363416382e-06
2011,"squids",NA,12.0525550828505,1.34751662339072,25.120998,1.87581363416382e-06
2012,"squids",NA,42.8911716306388,3.99962237766312,67.4495006206897,1.87581363416382e-06
2013,"squids",NA,125.81250204318,13.5667109989794,174.360505,1.87581363416382e-06
2014,"squids",NA,10.1651891418777,1.09614053530615,21.322476,1.87581363416382e-06
2015,"squids",NA,52.0180979229721,4.65264012064025,150.841048871795,1.87581363416382e-06
2016,"squids",NA,21.7127998968688,2.34135142689069,47.518071,1.87581363416382e-06
2017,"squids",NA,19.5796176236589,1.75125423919817,53.1594426153846,1.87581363416382e-06
2018,"squids",NA,16.1568414220498,1.74223701674781,28.450527,1.87581363416382e-06
2019,"squids",NA,14.7851480045714,1.59432351155622,34.831546,1.87581363416382e-06
2021,"squids",NA,103.397616513386,6.32783136747223,143.653739332309,1.87581363416382e-06
2022,"squids",NA,19.6990847114438,1.76193970037261,38.8369001794872,1.87581363416382e-06
2023,"squids",NA,37.7794345782669,3.52295043968342,90.6392789995948,1.87581363416382e-06
1982,"structural_epifauna",NA,42042.7756670789,2300.47833205715,249500.396226431,1.87581363416382e-06
1983,"structural_epifauna",NA,77913.0627911362,4146.8939034812,268951.3521663,1.87581363416382e-06
1984,"structural_epifauna",NA,49499.7811091699,2627.17560003066,298753.725840175,1.87581363416382e-06
1985,"structural_epifauna",NA,21366.1766233595,1129.23752332265,149198.431306279,1.87581363416382e-06
1986,"structural_epifauna",NA,56758.2440044256,3016.66663348593,257451.921838887,1.87581363416382e-06
1987,"structural_epifauna",NA,54522.1888753537,2873.5716644002,342461.794568443,1.87581363416382e-06
1988,"structural_epifauna",NA,83503.114129971,4323.62735874328,483049.804170193,1.87581363416382e-06
1989,"structural_epifauna",NA,118382.469571099,6129.61192604775,443672.962463295,1.87581363416382e-06
1990,"structural_epifauna",NA,27761.3618951834,1441.29809553856,271698.469692136,1.87581363416382e-06
1991,"structural_epifauna",NA,32630.7346707711,1691.82478085775,251874.494205118,1.87581363416382e-06
1992,"structural_epifauna",NA,40470.3205885551,2144.92270135231,290123.450761944,1.87581363416382e-06
1993,"structural_epifauna",NA,63049.4112292987,3255.85759572342,384772.522351505,1.87581363416382e-06
1994,"structural_epifauna",NA,57646.4599043168,2972.8891758459,409181.732786246,1.87581363416382e-06
1995,"structural_epifauna",NA,61738.4195876459,3183.9158836569,508618.198574533,1.87581363416382e-06
1996,"structural_epifauna",NA,187030.896964362,9658.23398892281,773028.315064497,1.87581363416382e-06
1997,"structural_epifauna",NA,177502.812716174,9154.00861530789,841667.879283679,1.87581363416382e-06
1998,"structural_epifauna",NA,141961.825407922,7330.87714136116,535663.731649404,1.87581363416382e-06
1999,"structural_epifauna",NA,181631.148251071,9404.50437041154,578454.639960859,1.87581363416382e-06
2000,"structural_epifauna",NA,257781.419021683,13365.3439662274,837170.521210643,1.87581363416382e-06
2001,"structural_epifauna",NA,178865.810026748,9236.59071252658,739930.374925613,1.87581363416382e-06
2002,"structural_epifauna",NA,185116.600343465,9559.38013649033,762166.427758761,1.87581363416382e-06
2003,"structural_epifauna",NA,158941.594043439,8196.78685053217,776779.841227547,1.87581363416382e-06
2004,"structural_epifauna",NA,150774.68420426,7785.97121270374,849590.447728856,1.87581363416382e-06
2005,"structural_epifauna",NA,91755.5309010382,4750.92130219552,667528.831717992,1.87581363416382e-06
2006,"structural_epifauna",NA,94805.4792092459,4889.21927590812,686469.416113019,1.87581363416382e-06
2007,"structural_epifauna",NA,73494.4390443603,3790.18629561125,564713.278739626,1.87581363416382e-06
2008,"structural_epifauna",NA,113353.521372319,5853.55067345277,723488.432226833,1.87581363416382e-06
2009,"structural_epifauna",NA,100982.046767589,5207.75142633951,681670.826576726,1.87581363416382e-06
2010,"structural_epifauna",NA,125684.98767838,6481.70833136279,824501.236259227,1.87581363416382e-06
2011,"structural_epifauna",NA,172918.255762047,8917.57814294938,877845.883365203,1.87581363416382e-06
2012,"structural_epifauna",NA,179393.735987902,9251.52553718315,913127.057695962,1.87581363416382e-06
2013,"structural_epifauna",NA,274306.296651088,14146.267117425,1185371.89130989,1.87581363416382e-06
2014,"structural_epifauna",NA,170187.622325359,8776.75647583216,922996.596372143,1.87581363416382e-06
2015,"structural_epifauna",NA,198959.616808606,10260.5587961952,853165.040013927,1.87581363416382e-06
2016,"structural_epifauna",NA,99378.2945344528,5125.04421998994,473611.824753517,1.87581363416382e-06
2017,"structural_epifauna",NA,119551.022940639,6165.37325364738,603137.696891934,1.87581363416382e-06
2018,"structural_epifauna",NA,35263.4501576942,1818.57358545169,300993.35152472,1.87581363416382e-06
2019,"structural_epifauna",NA,46694.3501828356,2408.07724294124,252737.511999671,1.87581363416382e-06
2021,"structural_epifauna",NA,18497.295016372,953.925153910151,180010.45268223,1.87581363416382e-06
2022,"structural_epifauna",NA,33285.6959295058,1716.57869891011,258756.872096457,1.87581363416382e-06
2023,"structural_epifauna",NA,28626.9974646478,1476.32467008172,201929.821435004,1.87581363416382e-06
1982,"yf_sole",NA,291022.729799048,16044.6024652072,3378779.25535179,1.87581363416382e-06
1983,"yf_sole",NA,205501.795004019,10937.7569091477,3448022.71879303,1.87581363416382e-06
1984,"yf_sole",NA,187059.285313122,9928.07602623452,3147479.09437385,1.87581363416382e-06
1985,"yf_sole",NA,157383.382894038,8317.97025009614,2400082.41957356,1.87581363416382e-06
1986,"yf_sole",NA,153769.58065592,8952.8111171093,1912448.22082341,1.87581363416382e-06
1987,"yf_sole",NA,193523.248269285,11383.7204864285,2515991.15465252,1.87581363416382e-06
1988,"yf_sole",NA,208688.428723818,11219.1594333443,2195170.17354348,1.87581363416382e-06
1989,"yf_sole",NA,172426.732589927,10160.3426560148,2322872.66434176,1.87581363416382e-06
1990,"yf_sole",NA,149597.998842145,7766.74111456228,2182258.36182006,1.87581363416382e-06
1991,"yf_sole",NA,139154.873185108,7214.84407896474,2399351.67331081,1.87581363416382e-06
1992,"yf_sole",NA,196703.517936722,11433.1597463732,2208627.41140511,1.87581363416382e-06
1993,"yf_sole",NA,158223.223026025,8170.61210350745,2475025.99210277,1.87581363416382e-06
1994,"yf_sole",NA,172066.393019877,8873.64667639086,2606707.65980935,1.87581363416382e-06
1995,"yf_sole",NA,143266.513848785,7388.40631305334,2016348.88957491,1.87581363416382e-06
1996,"yf_sole",NA,193645.787646074,9999.82547488619,2217598.75339511,1.87581363416382e-06
1997,"yf_sole",NA,128431.200891533,6623.3334641029,2166191.86050739,1.87581363416382e-06
1998,"yf_sole",NA,140563.703902231,7258.67845726094,2217608.82636114,1.87581363416382e-06
1999,"yf_sole",NA,90637.1118906082,4693.01176094766,1258774.1717963,1.87581363416382e-06
2000,"yf_sole",NA,99510.6524516061,5334.33089216271,1582841.75763783,1.87581363416382e-06
2001,"yf_sole",NA,121132.82684739,6255.27228078625,1680357.33366842,1.87581363416382e-06
2002,"yf_sole",NA,129928.970581593,7320.66815330197,1909933.27412879,1.87581363416382e-06
2003,"yf_sole",NA,204066.627756174,11479.6446935623,2152359.55462795,1.87581363416382e-06
2004,"yf_sole",NA,191762.447528187,9902.57020939523,2535499.08345249,1.87581363416382e-06
2005,"yf_sole",NA,363415.4963583,18816.9411286908,2823979.7218628,1.87581363416382e-06
2006,"yf_sole",NA,156760.467474688,8818.46526496396,2133872.38496952,1.87581363416382e-06
2007,"yf_sole",NA,191658.031197053,10781.6066007553,2155080.44632987,1.87581363416382e-06
2008,"yf_sole",NA,253761.689322722,14927.1581954543,2102646.28603687,1.87581363416382e-06
2009,"yf_sole",NA,150765.409408573,8853.24968081266,1741582.53171325,1.87581363416382e-06
2010,"yf_sole",NA,279811.619169397,16431.1040431418,2371836.32186384,1.87581363416382e-06
2011,"yf_sole",NA,241435.310900923,14177.569626584,2405578.75760585,1.87581363416382e-06
2012,"yf_sole",NA,137648.952331567,7357.64598961574,1952540.10799769,1.87581363416382e-06
2013,"yf_sole",NA,171614.64633044,9173.18870172698,2280456.71737235,1.87581363416382e-06
2014,"yf_sole",NA,229762.14450157,13492.0976930381,2516746.01688448,1.87581363416382e-06
2015,"yf_sole",NA,143107.559913881,8403.56527468431,1934389.21470428,1.87581363416382e-06
2016,"yf_sole",NA,162788.356554751,9157.56051856911,2863692.37561113,1.87581363416382e-06
2017,"yf_sole",NA,240371.672996413,12396.2225263636,2789035.59923763,1.87581363416382e-06
2018,"yf_sole",NA,114465.407714867,5903.10267393944,1895702.75148871,1.87581363416382e-06
2019,"yf_sole",NA,210188.626888374,10839.6507747315,2008582.86874872,1.87581363416382e-06
2021,"yf_sole",NA,107207.407429062,6030.8878494042,1624956.38741063,1.87581363416382e-06
2022,"yf_sole",NA,132418.051868699,7078.04259881049,2026935.22540044,1.87581363416382e-06
2023,"yf_sole",NA,128375.057956957,7538.44297136971,1384482.5755411,1.87581363416382e-06
